premise	hypothesis	entailment	reasoning_type	function_name	g_id	answer	correct
The bottle is front the desk.	The desk is to the right of the bottle.	contradiction	orientation	front_back_one_hop	1	entailment	0
The bottle is front the desk.	The desk is in back of the bottle.	contradiction	orientation	front_back_one_hop	1	entailment	0
The bottle is front the desk.	The desk is right of the bottle.	contradiction	orientation	front_back_one_hop	1	entailment	0
The bottle is front the desk.	The desk is on the left side of the bottle.	contradiction	orientation	front_back_one_hop	1	neutral	0
The bottle is front the desk.	The desk is underneath the bottle.	contradiction	orientation	front_back_one_hop	1	contradiction	1
The bottle is front the desk.	The desk is above the bottle.	contradiction	orientation	front_back_one_hop	1	entailment	0
The bottle is front the desk.	The desk is left of the bottle.	contradiction	orientation	front_back_one_hop	1	entailment	0
The bottle is front the desk.	The desk is behind the bottle.	contradiction	orientation	front_back_one_hop	1	entailment	0
The bottle is front the desk.	The desk is below the bottle.	contradiction	orientation	front_back_one_hop	1	entailment	0
The bottle is front the desk.	The desk is on the right side of the bottle.	contradiction	orientation	front_back_one_hop	1	entailment	0
The bottle is front the desk.	The desk is on top of the bottle.	contradiction	orientation	front_back_one_hop	1	contradiction	1
The bottle is front the desk.	The desk is to the left of the bottle.	contradiction	orientation	front_back_one_hop	1	entailment	0
The bottle is in front of the flower.	The flower is in back of the bottle.	entailment	orientation	front_back_one_hop	0	contradiction	0
The bottle is in front of the flower.	The flower is behind the bottle.	entailment	orientation	front_back_one_hop	0	entailment	1
The bottle is in front of the flower.	The flower is to the right of the bottle.	contradiction	orientation	front_back_one_hop	1	entailment	0
The bottle is in front of the flower.	The flower is in back of the bottle.	contradiction	orientation	front_back_one_hop	1	contradiction	1
The bottle is in front of the flower.	The flower is right of the bottle.	contradiction	orientation	front_back_one_hop	1	entailment	0
The bottle is in front of the flower.	The flower is on the left side of the bottle.	contradiction	orientation	front_back_one_hop	1	neutral	0
The bottle is in front of the flower.	The flower is underneath the bottle.	contradiction	orientation	front_back_one_hop	1	contradiction	1
The bottle is in front of the flower.	The flower is above the bottle.	contradiction	orientation	front_back_one_hop	1	contradiction	1
The bottle is in front of the flower.	The flower is left of the bottle.	contradiction	orientation	front_back_one_hop	1	contradiction	1
The bottle is in front of the flower.	The flower is behind the bottle.	contradiction	orientation	front_back_one_hop	1	entailment	0
The bottle is in front of the flower.	The flower is below the bottle.	contradiction	orientation	front_back_one_hop	1	contradiction	1
The bottle is in front of the flower.	The flower is on the right side of the bottle.	contradiction	orientation	front_back_one_hop	1	neutral	0
The bottle is in front of the flower.	The flower is on top of the bottle.	contradiction	orientation	front_back_one_hop	1	contradiction	1
The bottle is in front of the flower.	The flower is to the left of the bottle.	contradiction	orientation	front_back_one_hop	1	neutral	0
The bottle is front the flower.	The flower is in back of the bottle.	entailment	orientation	front_back_one_hop	0	contradiction	0
The bottle is front the flower.	The flower is behind the bottle.	entailment	orientation	front_back_one_hop	0	contradiction	0
The bottle is front the flower.	The flower is to the right of the bottle.	contradiction	orientation	front_back_one_hop	1	neutral	0
The bottle is front the flower.	The flower is in back of the bottle.	contradiction	orientation	front_back_one_hop	1	contradiction	1
The bottle is front the flower.	The flower is right of the bottle.	contradiction	orientation	front_back_one_hop	1	contradiction	1
The bottle is front the flower.	The flower is on the left side of the bottle.	contradiction	orientation	front_back_one_hop	1	neutral	0
The bottle is front the flower.	The flower is underneath the bottle.	contradiction	orientation	front_back_one_hop	1	contradiction	1
The bottle is front the flower.	The flower is above the bottle.	contradiction	orientation	front_back_one_hop	1	contradiction	1
The bottle is front the flower.	The flower is left of the bottle.	contradiction	orientation	front_back_one_hop	1	contradiction	1
The bottle is front the flower.	The flower is behind the bottle.	contradiction	orientation	front_back_one_hop	1	contradiction	1
The bottle is front the flower.	The flower is below the bottle.	contradiction	orientation	front_back_one_hop	1	contradiction	1
The bottle is front the flower.	The flower is on the right side of the bottle.	contradiction	orientation	front_back_one_hop	1	neutral	0
The bottle is front the flower.	The flower is on top of the bottle.	contradiction	orientation	front_back_one_hop	1	contradiction	1
The bottle is front the flower.	The flower is to the left of the bottle.	contradiction	orientation	front_back_one_hop	1	contradiction	1
The watch is in front of the apple.	The apple is in back of the watch.	entailment	orientation	front_back_one_hop	0	contradiction	0
The watch is in front of the apple.	The apple is behind the watch.	entailment	orientation	front_back_one_hop	0	entailment	1
The watch is in front of the apple.	The apple is to the right of the watch.	contradiction	orientation	front_back_one_hop	1	entailment	0
The watch is in front of the apple.	The apple is in back of the watch.	contradiction	orientation	front_back_one_hop	1	contradiction	1
The watch is in front of the apple.	The apple is right of the watch.	contradiction	orientation	front_back_one_hop	1	entailment	0
The watch is in front of the apple.	The apple is on the left side of the watch.	contradiction	orientation	front_back_one_hop	1	neutral	0
The watch is in front of the apple.	The apple is underneath the watch.	contradiction	orientation	front_back_one_hop	1	contradiction	1
The watch is in front of the apple.	The apple is above the watch.	contradiction	orientation	front_back_one_hop	1	contradiction	1
The watch is in front of the apple.	The apple is left of the watch.	contradiction	orientation	front_back_one_hop	1	contradiction	1
The watch is in front of the apple.	The apple is behind the watch.	contradiction	orientation	front_back_one_hop	1	entailment	0
The watch is in front of the apple.	The apple is below the watch.	contradiction	orientation	front_back_one_hop	1	contradiction	1
The watch is in front of the apple.	The apple is on the right side of the watch.	contradiction	orientation	front_back_one_hop	1	neutral	0
The watch is in front of the apple.	The apple is on top of the watch.	contradiction	orientation	front_back_one_hop	1	contradiction	1
The watch is in front of the apple.	The apple is to the left of the watch.	contradiction	orientation	front_back_one_hop	1	neutral	0
The watch is front the apple.	The apple is in back of the watch.	entailment	orientation	front_back_one_hop	0	contradiction	0
The watch is front the apple.	The apple is behind the watch.	entailment	orientation	front_back_one_hop	0	contradiction	0
The watch is front the apple.	The apple is to the right of the watch.	contradiction	orientation	front_back_one_hop	1	contradiction	1
The watch is front the apple.	The apple is in back of the watch.	contradiction	orientation	front_back_one_hop	1	contradiction	1
The watch is front the apple.	The apple is right of the watch.	contradiction	orientation	front_back_one_hop	1	contradiction	1
The watch is front the apple.	The apple is on the left side of the watch.	contradiction	orientation	front_back_one_hop	1	neutral	0
The watch is front the apple.	The apple is underneath the watch.	contradiction	orientation	front_back_one_hop	1	contradiction	1
The watch is front the apple.	The apple is above the watch.	contradiction	orientation	front_back_one_hop	1	contradiction	1
The watch is front the apple.	The apple is left of the watch.	contradiction	orientation	front_back_one_hop	1	contradiction	1
The watch is front the apple.	The apple is behind the watch.	contradiction	orientation	front_back_one_hop	1	contradiction	1
The watch is front the apple.	The apple is below the watch.	contradiction	orientation	front_back_one_hop	1	contradiction	1
The watch is front the apple.	The apple is on the right side of the watch.	contradiction	orientation	front_back_one_hop	1	neutral	0
The watch is front the apple.	The apple is on top of the watch.	contradiction	orientation	front_back_one_hop	1	contradiction	1
The watch is front the apple.	The apple is to the left of the watch.	contradiction	orientation	front_back_one_hop	1	contradiction	1
